0,0
0,0.0307377049180251
0,0.0614754025757534
4.30576699498295e-31,0.09221309104676
-5.69419721508356e-23,0.122950771631012
-2.77710032551733e-22,0.153688443964993
-5.65451460795657e-21,0.184426108962916
3.79997623034033e-20,0.215163768642173
2.19466620656603e-19,0.245901423349582
-1.7412927822273e-19,0.276639074224637
-3.50574094647255e-18,0.307376721843393
-9.33682702323247e-18,0.338114366358129
-3.34985544242198e-19,0.368851998023843
6.59805601968438e-17,0.399589619430656
2.12662633607147e-16,0.430327242369115
3.06050192910452e-16,0.461064875329641
-1.05855626893554e-16,0.491802509240551
-1.71021627320608e-15,0.522540138543518
-4.71161645793522e-15,0.553277761277054
-7.35120806788403e-15,0.584015380915462
-4.37759104244622e-15,0.614753000896116
1.26165406317155e-14,0.645490616179332
5.03918844050168e-14,0.676228226659157
1.0332441981165e-13,0.706965832904895
1.39186624601149e-13,0.73770343959008
9.01777415293828e-14,0.768441044659449
-1.36183747561091e-13,0.799178640021844
-6.11107690884844e-13,0.829916237382004
-1.29841941323372e-12,0.860653846109398
-1.9466377806448e-12,0.891391445743367
-2.01064186612275e-12,0.92212903935918
-6.84498312725838e-13,0.95286663241515
2.86577506104744e-12,0.983604228086484
9.01831618089704e-12,1.0143417864807
1.70046172208698e-11,1.045079323533
2.42020006258897e-11,1.0758168554537
2.5759387377975e-11,1.1065543942201
1.50141671509876e-11,1.13729194251407
-1.48688760970023e-11,1.16802946315445
-6.78397377459985e-11,1.19876698216474
-1.40759895471261e-10,1.2295045231176
-2.18984498743391e-10,1.26024209915237
-2.73359264389029e-10,1.29097968593588
-2.60761578482749e-10,1.32171726342214
-1.30332826080805e-10,1.35245483640037
1.63177067304369e-10,1.38319241247547
6.39139599832316e-10,1.41393000256798
1.26644838596e-09,1.44466759598681
1.94002872480308e-09,1.47540518049065
2.46651298880714e-09,1.50614275170946
2.56866225956413e-09,1.53688031915084
1.91761821013774e-09,1.56761788954336
1.98793959492066e-10,1.59835545350831
-2.7891392127126e-09,1.62909302203206
-7.01179489203537e-09,1.6598305808045
-1.20734074439219e-08,1.69056810649579
-6.01818050510061e-09,1.72130567131089
-1.22550573045964e-08,1.75204324048431
-2.93304051894776e-09,1.78278081888477
-1.04440014958653e-08,1.81351840612419
-1.47708783218087e-08,1.84425599800885
-1.43052294335349e-08,1.87499360677663
-7.35880110106922e-09,1.90573121165821
7.54509665356333e-09,1.93646881041418
-3.30498768982372e-09,1.96720641054921
1.52981910908512e-08,1.99794401921385
4.25674235504359e-08,2.02868160664234
7.78888130292025e-08,2.05941920474854
1.18555848214835e-07,2.09015679212479
1.5937200153663e-07,2.12089437798484
1.92547513102309e-07,2.15163197128555
1.32203587076878e-07,2.18236956450991
1.69694979360449e-07,2.21310716584111
1.74068166867968e-07,2.24384475343834
1.35599962374118e-07,2.2745823141092
4.62334781731661e-08,2.30531989642636
-9.86717922128712e-08,2.33605748835172
-2.98065074044998e-07,2.36679507084017
-5.42656091395726e-07,2.39753264603677
-8.12508318530948e-07,2.42827022416446
-1.0753249156031e-06,2.45900781141177
-1.28605098618003e-06,2.48974539301054
-1.38839000314671e-06,2.520482974087
-1.31869532341322e-06,2.55122047316486
-1.01243967635875e-06,2.58195805393144
-4.13115015205936e-07,2.61269563239808
