0,0
0,0.0307377049180251
0,0.0614754031103811
3.22217188209179e-30,0.092213092295898
-6.00822686580906e-22,0.122950771976914
3.29522063406335e-21,0.153688441722266
-5.73101874661733e-20,0.184426104269595
-1.46193204228922e-19,0.215163761174219
1.19103248560638e-18,0.245901413603009
5.80988259211956e-18,0.276639061940814
3.74533997653937e-18,0.30737670690676
-4.29485080123342e-17,0.338114347630831
-1.68547659050929e-16,0.368851975377787
-2.575771596827e-16,0.399589599924106
1.56275392298044e-16,0.430327229115007
1.81408250403724e-15,0.4610648647469
4.85790435519453e-15,0.491802499439401
6.98641200292685e-15,0.522540127045251
1.67756917137119e-15,0.553277749036178
-2.08219681046074e-14,0.584015368307007
-6.63309434644402e-14,0.614752992673879
-1.2211756614235e-13,0.645490609797815
-1.3965907947371e-13,0.676228213063811
-2.83205202314798e-14,0.706965650880834
3.19950545862878e-13,0.737703000436939
9.57629310273634e-13,0.768440409994835
1.76179989978392e-12,0.799177832122807
2.30463714503601e-12,0.829915328721252
1.79494320728442e-12,0.860652918347415
-7.97388274326716e-13,0.891390526574128
-6.33154217336978e-12,0.922128132695006
2.35903951006685e-12,0.952865338946518
-7.07276896618707e-12,0.98359297293131
-1.60873716161752e-11,1.01432291957809
-2.14885788127877e-11,1.04503744949357
-1.72674550992976e-11,1.07574841406904
5.04187967573543e-12,1.10644355120814
5.39197268395568e-11,1.13717739558269
-8.54682743017217e-12,1.16790833358288
7.34433803977721e-11,1.19864601419366
1.66853294869116e-10,1.22938341130422
2.5267363797465e-10,1.26011934014054
2.95970322779988e-10,1.29085649562508
2.45133210696269e-10,1.32159366151802
3.79303719146517e-11,1.35233122460591
-3.83700159225402e-10,1.38306868972726
6.08088676953457e-11,1.41380612549671
5.46599198261147e-10,1.44454379163683
1.02762439693913e-09,1.47528141372138
4.49647301594304e-10,1.50601908329904
-2.33311886914399e-10,1.53675656085592
-1.00052744070083e-09,1.56749414377403
-1.76683220911494e-09,1.59823163152838
-2.34933569525595e-09,1.62896919900414
-2.44854028272914e-09,1.65970677016961
-1.65747935870807e-09,1.69044435074256
4.8633639684798e-10,1.7211819354125
4.39426502665278e-09,1.75191951487683
1.0263257527736e-08,1.78265709251177
2.89050676379021e-09,1.81339467434281
1.08050007221928e-08,1.84413231621244
1.85928623100965e-08,1.87486990445967
2.5088839650041e-08,1.90560747921657
2.85052826621029e-08,1.93634504469927
2.64548668021183e-08,1.96708260474336
2.0112196367327e-08,1.99782016305984
2.62423385361329e-09,2.02855772445801
-2.70940443802301e-08,2.05929534695222
-7.02477822609702e-08,2.09003298141833
-1.27969920306278e-07,2.12077060107553
-2.01370419169163e-07,2.15150821900848
-2.91183328653979e-07,2.18224584335011
-3.98094666040646e-07,2.21298348371898
-5.22436341663684e-07,2.24372112724316
-6.64088926785518e-07,2.27445875524848
-8.22937920234997e-07,2.30519638969297
-9.98054925223389e-07,2.33593398414897
-1.18788840119041e-06,2.36667161409748
-1.39037660704873e-06,2.39740909949909
-1.60228293290211e-06,2.42814667441078
-1.81978401210007e-06,2.45888430112528
-2.03817804580014e-06,2.48962191055357
-2.25177720621086e-06,2.52035944582294
